"id","pubkey","created_at","content"
"9978aed3139a92994d660730121b4e6b221aed6f64a839695e64168f7c134824","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733540435","""hitchmap.com Eha: Easy to access, good stuff."""
"63907198db81a3df19b27bd986672a9f82cccf50637bd71e9e45870eb7b2c8a2","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733540427","""hitchmap.com Eha: I don't think it's a bad place to start, but do start early and make contact with the cars standing before the traffic lights. There was another hitcher there before me and because he had waited there for four hours before me, I chose after two hours to take another route - buses to the service station on the motorway. """
"c5f1cbf24af3ccc4fe22a9383b546a047e138a33f0f438741d87acee3af23429","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733540418","""hitchmap.com Timeo: Lot of traveler go in this way, people go slowly with the roundabout. \r\nAnd lot of people go to meknes and Fez. 🌸 Big place to parc the car. \r\nWe slept in a tente we ask with farmer if it’s possible to put the tent. Better if you speak little bit Arabic 😅"""
"f0220202097b9bb584892607c311dd78a9dad5f09c5424b1f54736a7b104f98c","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733540410","""hitchmap.com Timeo: Good place to stay, easy to go in south, car can stop 🌸"""
"fd4e7c5ca4196f4f919383b430bc5636cbdc3ee0bfcea0d274a489e0007a9ae8","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733540402","""hitchmap.com Arthur2f: Good spot for hitchhiking. Most of the cars are going directly in Cayenne direction """
"e2643d0d7b53850e726600c08063474909573c6c327bdf401750e23f7b43bf67","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733454010","""hitchmap.com : Bus stop. Good spot to catch a ride towards Łódź."""
"3536882b0f1503480b6867ac51fae66be951d2d2b4df8f3232936cf1c4676735","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733454002","""hitchmap.com : None"""
"fbca07d8ca50e5ff5cfb965a270e6e39c422dbae06a98915d9f1b8c731745a58","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733367643","""hitchmap.com kyliann: Someone dropped me here. Terrible spot. Cars are very fast and don’t see you very well. Had to call a taxi."""
"4aafb5dba16a34be42e244e10f68703a259e751ccec04909f23ca610d8c5ecac","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733367635","""hitchmap.com kyliann: Ok spot… Not idea but works eventually. To Palanka/BG"""
"62cae51eaeb2d07beadae1682b2de2488433dc3ac100131804f56650e98f4bf5","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733367627","""hitchmap.com kyliann: Maybe an easier way to go to Kumanovo. The cars are slow. """
"c1d2a707965142544e51aa560978e32eb488bdd7b96e1778733d4856dd64cfae","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733367619","""hitchmap.com roadlifehacks: Good spot with enough place for cars to stop. nice option nearby to camp, safe but better have earplugs."""
"2a856b8862ab14be328a64bc6954f3d9b139244f084e6ae04981f81be6d92e2c","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733367611","""hitchmap.com : Good spot to hitchhike to Ala archa mountains. If you're short on time just take a bus towards Baytik (30 som, around 0.3 euro). From there is really easy."""
"16ebaf9c7c99b32f780cea065f042745aba2819b706b05a2f77cf54c42c31781","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733367603","""hitchmap.com : The parking for the taxi is no longer there, so no good place for the car to stop.\r\n"""
"a50f3abf708c532a4d36fa876cf838be774ec9e73a55110ab6546b133f0d3b8d","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733281258","""hitchmap.com bolshoye: walked here after 3 hours waiting at the spot furth to the south. the walk wasnt fun but is doable. there is some space to stop in the entrance road to the gas station. friendly albanians picked me up, and spoke english. this was way harder than i expected."""
"11f388f512f0a01afde36c48605863f94ea4c817fd8cdbc93c84c06710cd1ba9","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733281250","""hitchmap.com bolshoye: WTF MACEDONIA???\r\nI got up super early, whipped out a sign saying kosovo and stood by this nice slow traffic packed highway with good visibility, a big smile and a ton of space to pullover, and NOBODY STOPPED??? One guy did pullover but wouldnt talk to me, he just looked at me dumbly, rubbed his fingers wanting money and drove off. I also had one A hole who did the fake pullover then acellerate off laughing like a total twat. I changed spots and got picked up eventually, but again, 3 hours in a good spot with tons of slow traffic is ridiculous. Hopefully it'll be better for you."""
"d0bfad06b2669eef5456519aced507c355ec32692dcfc4f0f7bd3470c27ac197","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733281242","""hitchmap.com bolshoye: tiny town in the middle of knowhere. the road is small and quiet. I was dropped here by a local who said this was a good route to macedonia. i seriously doubted hs judgement and was planning to bail, when a car going to macedonia stopeed! Still may have been unusual as it is very remote beyond here. driver spoke zero english but happy to talk with google translate"""
"6e545044219f436c8aaaa7493373089ebec86c7e03ea2516d01eaaef7e1dbb90","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733281234","""hitchmap.com bolshoye: getting dark and not many cars, but a dude stopped and took me to pozar (well nearly). passabble space to pullover, traffic slow, good visibility. driver spoke no english but google translate and laughter did the trick."""
"8fe06829cfcfe0dd7e0650898f3b6cf03590ab386740dafcc9004851497ff24a","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733281226","""hitchmap.com bolshoye: wandering along the road, dude picks me up, english speaker. general gigachad."""
"076998b0157b380fc279e1fa600f81c0a72fdca451b5ed651c131381488f4f90","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733281218","""hitchmap.com bolshoye: first car stopped with thumb! Zero engligh bu they where nice, only a short distance but it boosted my confidence fot the day!"""
"0996a632e740495940454972593c7d8fe960ba0720cb4cb8fab757aa84023d20","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733281210","""hitchmap.com bolshoye: May be an anomalously good experiance, but the first car stopped (they said they heard my accent and i was from their country as i was exiting passport control) and took me to the airport! beware that there is a singificant walk between the two border posts."""
"57db9adf81ca7746f41c648f0c903917e359179bbe896365afc41ddab516fe58","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733281202","""hitchmap.com : Unsuccessful. It might not be a good spot to get a ride to the South. I did not find any to Strasbourg\r\nBut there are many cars and good space for a car to stop for you, which is a bus station. Cars come from a side road as well."""
"61ad77675330a34515647b5960296be3796c3f95bd30b511fa82ae1c03d86578","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733194930","""hitchmap.com kyliann: Easy. """
"8012e9cd291f9f9b23e23273512e5fcd9eddd779ff502ebce1885a2db18d42b8","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733194922","""hitchmap.com GiovanniTonucci: After a quick visit to Tsalejikha bazaar, i continued east to Martvili. Most of cars turn left after the bazaar, seems like the main road. I went right and got short rides until Didi Tchkoni. If you tell drivers \""Mukhuri, Kurzu, Martvili\"" they'll understand which intersections to drop you at. """
"c12433965e7061282434a9f66fb3c8976f870fb1ad228b8baa24711b8fdb7ac8","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733194914","""hitchmap.com GiovanniTonucci: Easy spot to Tsalejikha and other towns direction Martvili, but you will get asked for money, even by cars who are not showing their taxi badge. There's a cheap blue city bus n.4 going 10km away, check schedule on Yandex Maps. So after 30 minutes i realized i was looking too elegant, started acting funny i got a ride in 5 minutes. Again i had to put boundaries when these 2 young guys invited me to stay for the night then tried to invite themselves to the restaurant where i was about to use the money that the previous 2 hitchdrivers gave me (10+10, what a coincidence). After them, 3 more people invited me home, ended up drinkin wine in Mikava and sleeping in Didi Tchkoni """
"02ec3ab99268a52e6d3c06be0f96a97f3cde8ab5d81ee70827ced20b08df51d6","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733194906","""hitchmap.com GiovanniTonucci: The Zagari pass to Lentekhi and Kutaisi was closed in the end of November. Tourists picked me up and told me they only saw snow blocking the way after Ushguli. I hope it will reopen before spring. Not more than 2 cars come to Ushguli every hour from west, some of them don't leave Mestia, but the halfway villages! Bring food from Mestia, the minimarket are expensive in Ushguli. """
"6f0719ec5115404980548b2c96e34f3873c02aeafcf47a5ec2512942bd82c469","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733194898","""hitchmap.com GiovanniTonucci: Firstly i got a ride to these intersection, then Levan took me to his home for çay, it was almost sunset and no car came for 2 hours, so he hosted me. -15° perception in the morning. I'm creating a couchsurfing profile for him 🌌"""
"d9d973b2831b6aa77a64592a3bb7ca4731755bfd8599d13248f9cb882320c292","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733194890","""hitchmap.com : None"""
"e7ac5838c3fed6531deff9e2e709442e58d255a305332a986ec527283eaf4092","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733194882","""hitchmap.com Felimelideli: We ( Boy & Gril ) waited with another hitchhiker couple! They got a ride to the next gas station after 40mins. We were so lucky to find an elderly couple who speak english, that could take us all the way to Bordeaux :D\r\nWe definitely had to wait so long because not many pass by early in the morning! 2/3pm is the best time here. \r\nAlso it may be better to get a ride before the gas station in france as the gas prices are higher - still some people go to eat and do a stop here.\r\nJust go around as ask 😁🌱\r\n"""
"f4d58c4868158c38228c26336146aa8463d8df476e6a8a7ff252b6ab25a231c8","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733194874","""hitchmap.com Felimelideli: We waited with a sign and theres place for the cars to stop and take you! We got taken to the next gas station 🌱"""
"66494f3d9c08a6066d39367b3151fa1f025eadc9a988e386ecacc4630dee0dba","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733194866","""hitchmap.com Zenit: Tope. Few private vehicles. Sign helps. If you're going to San Cristóbal, look for a straight ride (or at least to Ocosingo)"""
"304c0269bbc530fe5f53e4a10949ee3ee2c62c2014ff5f08a17325630cc45776","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733194858","""hitchmap.com Zenit: Cars come around a sharp corner, but ample stopping space makes up for that."""
"3e0129e79b8876b7a3ed13ab2b045f7df259e812bd88613f87c8000108ee238f","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733194850","""hitchmap.com Zenit: Too much local traffic. You'll get a ride... eventually... or you can just walk 500m to the tope"""
"887657b9f600b08a8f1299550f5a1a7020743fa43346b50e1057e0ca90a9b495","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733194842","""hitchmap.com Zenit: Ideal spot. Slow traffic, space to stop."""
"b2b3f56019d789d75fd7a8910184a5d34042cf17690f355d0f791b8bb4c5febd","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733194834","""hitchmap.com Zenit: Just before the split cars are relatively slow. Visibility is not ideal and there's little space."""
"e587a5f38073c6e28379c4614c3e3cecfa310c922659dfe89a18f4c4621290a7","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733194826","""hitchmap.com Zenit: There's a gas station here you can get close-ish to by bus. Hitching highway traffic too is recommended."""
"9d81320246090f6b54430dd57144fdfedb11dac4548452029fe97efd17f8a2e4","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733194818","""hitchmap.com Zenit: Hardly had time to put my pack down (wbd)"""
"d7399f1e663a9a32e686d670f947955e28c604833c5953cd73a4d5db442a6049","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733194810","""hitchmap.com Zenit: Take a colectivo to El Porvenir and get off at \""la caseta\"". Checkpoint with Tope"""
"b5e4c5fb23f64361050a530772b25714548e448ba8f1a7308fc9f7bdaf0341a6","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733194802","""hitchmap.com Zenit: Lots of commercial traffic, got picked up by a pilot. There's a little bay to pull over into"""
"9104947074deb5355ea4f54028365affde3bf4306f3ca59b89de8f863123acc2","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733108579","""hitchmap.com Chris9012: Tried here instead of at the onramp, trying to get to Nijmegen. Eventualy accepted a ride to the train station, only for them to drop of of 30min away from the station...."""
"fdc4e8a0e8e52e748be77623783889973996cc3b81caf4778b11c4a4f20c5910","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733108571","""hitchmap.com Chris9012: No place to pull over. Gave up after 2 minutes. Didn't feel safe."""
"c31734c6047491acc087924154f2785262907d4fb96f1a75db265b4362038b2c","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733108562","""hitchmap.com Chris9012: Easy to get a ride into Eindhoven, not so much for going further. Eventualy accepted a ride to Eindhoven and got stuck there."""
"b4a3d51cce9e255bbb8f02a154a4f20a754af909508c04e19a16b86b08aaacfe","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733108554","""hitchmap.com Chris9012: Short ride to the A67. """
"3477e6dadae7e0bdd20f14897d687349fb3854f1095cd7fcf7c18cc55f3085f7","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733108546","""hitchmap.com Chris9012: Only needed to go to the next village. Stood there for 1 minute with the thumb up. """
"5d105042f739bded3b604a32cf3522ac6d4487a14d7bbda1633b3961ba7dd95e","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733108538","""hitchmap.com Chris9012: Wanting to go to Heeze, I could take both the A67 and A2, so I used sign \""6km\"". Got a ride to the next exit near Leende in 7 mins."""
"209b342f4e81be5f0ad744895ed09a36cdb39d4097c961642cae909f3a323fb9","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733108530","""hitchmap.com Chris9012: Got a ride to Eindhoven within 2 minutes of waiting at the exit."""
"d2eb7a3654a45973f217a6096d1818632749dd76e721663d1dde7cb4d6361d6e","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733108522","""hitchmap.com Chris9012: None"""
"9bc39dd9bf572b09bde9de433e19fc04c86bca66ecc5ee61e8d440e200cc8ffe","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733108514","""hitchmap.com Chris9012: Took a short ride to the official \""liftershalte\"" in Nijmegen (Graafseweg, Keizer Karel). """
"e9b88e2cfce410ac78c3884ae5dbdfc498d26a98644521a3373894bef968a969","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733108506","""hitchmap.com Chris9012: Found out the gas station isn't reachable on foot so went to this bus stop instead. Got offered rides to \""Duiven\"" and \""Arnhem zuid\"" before accepting a ride to gas station \""Kempke\"" on the A325."""
"d8973c628065d7fd81e62bfcd1559f36b58fb0569b78bc4a929e4853b1909fa0","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733108498","""hitchmap.com Chris9012: None"""
"7127e361e9d00e0986bce4b3a963fde490a3c2298265603d658231b650e42901","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733108490","""hitchmap.com Naguini: Cars arrive very fast so it's a little bit dangerous"""
"e6608ebca06045130dbb5f29b386d0b1de9b5b9467bed1f62985cb97b8a923d2","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733108482","""hitchmap.com Naguini: Terrible spot for Bordeaux, we wait 3hours and decided to go Dax (wait 10min) """
"6b64428a4d94a4043fe34c29ae804f2549446461f07d64a73e7667b930d418ed","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733108474","""hitchmap.com margot: Beaucoup de monde va en direction d'Aix, donc c'est compliqué quand on part vers Montpellier. L'idée c'est de viser au moins jusqu'à l'aire d'autoroute de Lançon pour partir en direction de Montpellier. J'ai été prise au bout d'une heure, et j'ai pu embarquer deux autres autostoppeurs avec moi, qui s'étaient placés au même spot. """
"d0c09d063a2d1fcac83c008ef7d6aa76ba3b1b6706fd8f144d450c96b5b3bad1","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733108466","""hitchmap.com Naguini: Good spot ! Cars have place to stop but there's not so much trafic """
"36ae0f4e962a5f0970ca9c6352f3f8a0328d87a2720256aba92ad82ab3314e0f","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733108458","""hitchmap.com : Very good spot, cars Can stop easily , perfect to go Lorient or Brest """
"a12e5d8f2a9fd0728c6491713db7a636d12a6965035e0c3ebf4545add29336e1","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733108450","""hitchmap.com turboleben: Good spot to hitch a ride with a truck. I got dropped off here so idk how else to reach this place but definitely a good spot to be dropped off.\r\n"""
"d6050b6d40647409e58111cacfa7937032eb452233f52aad90d2a72920f144ee","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733108442","""hitchmap.com turboleben: Not an optimal spot if you are trying to go south. Good trafic but most of it local i guess. Aso right before a roundabout. Asked a driver with a swedish license plate who pulled in to get gas but he was going north.  I finally got picked up by a girl wo had some spare time and drove me to the border bc she wanted to, she was not going there . Otherwise i guess i would have stood there quite a bit longer. Maybe the on-ramp to the highway would have worked better. \r\n\r\n**for reference: hiked on a monday, i am a white woman in my mid-20ies**\r\n"""
"f3546d4c7cca93ebdda7dd4c9f18a67bace1b58ac4a37f6569d64e176379348f","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733108434","""hitchmap.com turboleben: Good spot, stood at the Busstop Nedre Bekkelaget and got a ride to Ås really quick. I guess you could also ask ppl stopping at the gasstation nearby if they wanna take you. Only thing i would do differently is maybe see if i can get a rider further down south since leaving Ås wasn‘t super easy. \r\n\r\n**for reference: it was a monday around noon, i am a white woman in my mid-20ies**"""
"013282b62d88ce51871c098def1af7e4d6fa9462f5b32e267587c167f2c9a96d","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733108426","""hitchmap.com JayAimless: Waited around an hour with a sign that said Germany, changed it to Reims and got a ride in 45 minutes. It was raining which made the wait unpleasant and long."""
"e331d5346a7923de38aff3ff82aff66e6c5dac20461fbe183bcf33224b1248e6","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733108418","""hitchmap.com JayAimless: With sign it took 35 minutes to get a ride to Paris"""
"cd0249d9083ddb4ea45bf8e2a0c8e7c7fedd67ef14377592773dc83a1a287dcb","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733108410","""hitchmap.com jfbeda: None"""
"28c747e8ce2a23663f07df4bfe6e3ca354047a0aac4c5de34545180cea12fe31","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733108402","""hitchmap.com anettlee17: None"""
"3f8996e8efcf4b3565b268a91824f87a6b53a14d4c4497d3015ca5a7d23bb5c6","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733022043","""hitchmap.com kyliann: Not bad, just very muddy."""
"1a9cc2935d813304550ceb4cd7aceee2cadbf2a9d9d2cb87e02f75e1873bf177","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733022035","""hitchmap.com kyliann: Good spot. Plenty of space to stop. Most people go to Pristina, but I managed to find a guy who drove me to downtown Prizen."""
"891a82e8ae58e481c9006bc1cb77df9e8993d5c1e49b50b033216eff0934ed10","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733022026","""hitchmap.com kyliann: Very good spot. A guy took me to Suhareka, 15km from Prizren."""
"a0e010317ddf82e087bdc1287a84471cda4e30bbcadd92528f600782a6d5afd7","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733022018","""hitchmap.com GiovanniTonucci: Firstly i got a ride to these intersection with bus stop, then Levan took me to his home for çay, it was almost sunset and no car came for 2 hours, so he hosted me. -15° perception in the morning. I'm creating a couchsurfing profile for him 🌌"""
"211cb8e5396033fa52eb7cb49595bbee3194e7ea07945aab36938325a2143ad3","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733022010","""hitchmap.com : It is a bit hectic with cars passing fast by and eventually we got a ride!"""
"905a133ef67c321b535f99b3b4d056fc5c2ba829abc8c2586f22201370a7c11a","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1733022002","""hitchmap.com pzdruwki: Direction: Montenegro coast.\r\nA little parking with market. Waiting only about 6mins to Ulcinj at around 8am"""
"51c3900d586f854016cd30fba86e277dd241bfdc705fa3ec87a20db3f6b47318","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1732935610","""hitchmap.com : None"""
"79c8cfe29f185ebb4bab59f6dd2a77d4cd6323d33243f9757837ef09911a2a8b","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1732935602","""hitchmap.com tawax: Direction Mirepoix. It should be better that an the roundabout. There is enough space to stop, but the cars are quite fast. """
"a6b786c3b39929f04b87b2f836900be0631a9d1a4e7d406f8bb146ea380652de","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1732849218","""hitchmap.com kyliann: Only a few cars passing by. We managed to find a car to Peć/Pejë in less than an hour. I’d recommend. """
"723d61664b20f196b86914afbb79a69caa4b0db08c7d8296fde55a04425d2e64","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1732849210","""hitchmap.com kyliann: The first car stopped and took us to Rožaje! Great spot!"""
"0062165ee5ce22220f708383535eed448fad0c343f99a5b6303afea3b76f56cb","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1732849202","""hitchmap.com : The spot seems perfect, but I was waiting for over 2 hours and nobody would stop. Maybe I was out of luck. I went to the airport blvd ramp and got picked after 40 mins."""
"82e3cd5de53ecb97a1c5311d41565bbfa020f65e132706f60cd9961d3478da17","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1732762875","""hitchmap.com Dognut: The spot is five star. Plenty of space to pull over, good visibility. Tons of slow traffic. The people? Hmmmmm... \r\n\r\nWith such a good spot and tons of traffic, all of which was going towards sarajevo, I may have had high expectations, but it turned into a 2.5 hour wait, which considering just how many cars where passing and how good the spot was, felt a little excessive.\r\n\r\n The thing which was properly demoralising though, was the fact that almost nobody smiled or waved or acknowledged me like in normal countries. Everyone seemed to hate their lives and treated the lone hitchiker shivering in the snow with total apathy. I got lots of frowns and cold hard stares. I agree with the other comment at the gazprom spot (free wifi btw) Nobody here seems to give a damn about hitchikers.\r\n\r\nAll was well as eventually I did get picked up by the biggest gigachad on the planet (they spoke perfect english too) and had an awsome ride straight to sarajevo, but still I found the way people looked at me here unlike anywhere else in the world, and pretty unexpected. If you want to hitchike to sarajevo, make sure you be ok with waiting, and getting ignored/frowned at a lot. Hopefully it'll be better for you though :)\r\n\r\n"""
"86d61f08a424974a4b338fa88019df85919e6706fef11c3fe93cdbf91e4b3a94","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1732762867","""hitchmap.com kyliann: Great spot! We got a ride to Slunj after about 20 min. We were four!"""
"8835b5b2dfde274549605b227103a7df603a25ebabc617120011a3d0ff1904b6","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1732762859","""hitchmap.com kyliann: Waited an hour with a « Plitvice » sign. In the low season, there is not so much traffic. """
"f8004cf122b950508775fbc1d456610e1c5957bd2349af7883afe2f4a2a0a5bb","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1732762851","""hitchmap.com kyliann: Good spot to go to Bihać. """
"ca23e1d4891b0bd72730071e9fea36a6344a35cc4e9cbe82af4e4587af90e89d","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1732762843","""hitchmap.com kyliann: I waited a lot but eventually managed to find a ride all the way to Sarajevo. Be patient!"""
"1012749aa6cc1fd6d4811d6b2a4eac48e86b4e8e6d45aef9fdc616d17f2bfcbb","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1732762835","""hitchmap.com kyliann: Good spot. Easy to park, people are slow. Got a ride tonKotor."""
"d06b9d71c475d5f4c2fd9a7030369b5fab25e12748e0c2491189b5e9d8412fa6","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1732762827","""hitchmap.com kyliann: 2 cars going to Travnik stopped. Unfortunately I was trying to go to Mostar. Not a very good spot, people can’t stop"""
"9192f0f88c835a33dea47ec4df7f04a8aa9b009503310eab574e61b05050413e","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1732762819","""hitchmap.com kyliann: On the roundabout, next to the highway entrance. I found a car going to Niš, Serbia! I stopped in Berane. Good spot, some people may ask for money for the toll."""
"40530858d31a0c90483a5d55b640282e0e5e49d3064b95d8ccbbc20900308c02","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1732762811","""hitchmap.com Moucherotte: I think I was lucky to get a ride, because the spot wasn’t really good and I checked on the map, there is better spots in Mostar. But, for sure, this is the main road to go to the south (Croatia) or to the north (Sarajevo). """
"0341c9ae1dba02b352b8d7de48fa7a5fece283e9f60f5959754433f8724c5ec8","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1732762803","""hitchmap.com : Got a ride towards Nairobi here very easily, he dropped us off at the edge of the city and we took a matatu for the last part"""
"35c1b8d1817d0d7f3a6263465a83eb34cf1a118a7e96429e05e2cac38d327f92","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1732676546","""hitchmap.com BanautaVanuaLat: August, sunday late evening. This is a spot where you can ask drivers waiting for a ferry to Germany. Maybe already have your ticket ready? I tryed for a while, but drivers seemed to be quite anoyed. So I decided to walk to pedestrian ferry teminal. Half way there I saw a CZ car  at a gas station so I asked the man if I can go with him to Prague. He said YES! I bought a single passanger ticket on-line and was ready to go.\r\n   About ferry tickets. TT-line is in general cheaper than Stenaline. As a driver it is possible to by ,,flexi, add-on\"" ticket, than it is possible to add extra passanger free of extra fee, but still that new passanger must be paid for. Good option might be to buy a pedestrian ticket forehand and than HH at this spot or give it a chance once on board. \r\n        I was takeing the TT-line ferry maybe 10 times as a driver. There is a ticket control at port gate (not necessary operated by human). And I have never experienced ticket control  once on board. So there is a chance to slip in on board and travel for free if you are lucky."""
"38fe96d3d29529a85753001d0c8904c7546fda980eb84b7131bfe3f155ac4a69","53055ee011e96a00a705b38253b9cbc6614ccbd37df4dad42ec69bbe608c4209","1732676538","""hitchmap.com BanautaVanuaLat: August, sunday afternoon. High traffic,  good visibility, plenty of space to pull over. Unsuccessfully tried a sign saying Germany. Than switched to Treleborg and got a ride in 15min. Easy peasy."""
